freq,psd_x,psd_y,psd_z,psd_xyz
178.4,3.443e+04,9.528e+02,3.112e+02,3.569e+04
180.0,2.677e+04,9.911e+02,2.908e+02,2.805e+04
181.5,1.873e+04,8.275e+02,2.660e+02,1.982e+04
183.1,1.297e+04,7.735e+02,2.308e+02,1.398e+04
184.7,1.103e+04,8.754e+02,1.851e+02,1.209e+04
186.2,1.094e+04,9.351e+02,1.794e+02,1.205e+04
187.8,1.072e+04,9.380e+02,1.704e+02,1.183e+04
189.3,1.047e+04,9.325e+02,1.669e+02,1.157e+04
190.9,9.494e+03,9.271e+02,1.752e+02,1.060e+04
192.5,8.556e+03,9.263e+02,1.772e+02,9.659e+03
194.0,8.966e+03,9.876e+02,1.749e+02,1.013e+04
195.6,1.010e+04,8.950e+02,1.635e+02,1.116e+04
197.2,9.252e+03,9.173e+02,1.615e+02,1.033e+04
198.7,8.646e+03,8.552e+02,1.528e+02,9.654e+03
