freq,psd_x,psd_y,psd_z,psd_xyz
87.4,2.772e+03,6.274e+05,2.972e+04,6.599e+05
89.0,2.480e+03,6.096e+05,3.176e+04,6.438e+05
90.6,2.879e+03,5.846e+05,3.397e+04,6.215e+05
92.2,3.657e+03,5.540e+05,3.512e+04,5.928e+05
93.8,4.556e+03,5.336e+05,3.516e+04,5.733e+05
95.4,6.051e+03,5.255e+05,3.520e+04,5.667e+05
97.1,8.045e+03,5.204e+05,3.588e+04,5.643e+05
98.7,9.497e+03,5.125e+05,3.648e+04,5.585e+05
100.3,9.901e+03,5.140e+05,3.767e+04,5.615e+05
101.9,9.409e+03,5.297e+05,3.960e+04,5.788e+05
103.5,9.210e+03,5.278e+05,3.987e+04,5.768e+05
105.2,9.250e+03,4.840e+05,3.733e+04,5.306e+05
106.8,8.110e+03,4.295e+05,3.329e+04,4.709e+05
108.4,7.600e+03,3.611e+05,2.782e+04,3.965e+05
110.0,7.146e+03,2.999e+05,2.293e+04,3.300e+05
111.6,6.473e+03,2.528e+05,1.910e+04,2.784e+05
113.2,5.555e+03,2.203e+05,1.655e+04,2.424e+05
114.9,5.131e+03,1.991e+05,1.514e+04,2.194e+05
116.5,6.861e+03,1.860e+05,1.445e+04,2.073e+05
118.1,1.231e+04,1.773e+05,1.378e+04,2.034e+05
119.7,2.273e+04,1.604e+05,1.263e+04,1.957e+05
121.3,3.553e+04,1.140e+05,9.385e+03,1.589e+05
123.0,5.174e+04,9.332e+04,8.120e+03,1.532e+05
124.6,7.297e+04,9.437e+04,8.419e+03,1.758e+05
126.2,8.834e+04,9.572e+04,8.757e+03,1.928e+05
127.8,8.665e+04,9.761e+04,9.040e+03,1.933e+05
129.4,8.151e+04,1.023e+05,9.640e+03,1.935e+05
131.0,8.158e+04,1.043e+05,1.023e+04,1.961e+05
132.7,7.917e+04,8.824e+04,9.107e+03,1.765e+05
134.3,6.892e+04,5.409e+04,6.536e+03,1.296e+05
135.9,6.487e+04,4.786e+04,6.235e+03,1.190e+05
137.5,5.964e+04,4.562e+04,6.244e+03,1.115e+05
139.1,5.401e+04,4.133e+04,5.702e+03,1.010e+05
140.7,4.998e+04,3.801e+04,5.313e+03,9.330e+04
142.4,4.540e+04,3.726e+04,5.287e+03,8.795e+04
144.0,3.946e+04,3.861e+04,5.324e+03,8.339e+04
145.6,3.503e+04,3.755e+04,5.148e+03,7.773e+04
147.2,4.017e+04,3.887e+04,5.468e+03,8.451e+04
148.8,6.343e+04,5.058e+04,6.659e+03,1.207e+05
150.5,6.808e+04,5.748e+04,6.956e+03,1.325e+05
152.1,5.911e+04,5.775e+04,6.529e+03,1.234e+05
153.7,5.099e+04,6.099e+04,6.725e+03,1.187e+05
155.3,4.465e+04,6.750e+04,7.161e+03,1.193e+05
156.9,4.122e+04,7.310e+04,7.220e+03,1.215e+05
158.5,3.952e+04,7.833e+04,7.347e+03,1.252e+05
160.2,3.681e+04,8.987e+04,8.384e+03,1.351e+05
161.8,3.279e+04,9.298e+04,8.382e+03,1.342e+05
163.4,3.101e+04,9.636e+04,8.172e+03,1.355e+05
165.0,2.929e+04,1.024e+05,8.055e+03,1.397e+05
166.6,2.815e+04,1.091e+05,8.255e+03,1.455e+05
168.2,2.820e+04,1.117e+05,8.140e+03,1.481e+05
169.9,2.934e+04,1.028e+05,7.522e+03,1.397e+05
171.5,3.080e+04,9.749e+04,7.343e+03,1.356e+05
173.1,3.378e+04,1.165e+05,8.706e+03,1.590e+05
174.7,3.406e+04,1.143e+05,8.466e+03,1.568e+05
176.3,3.085e+04,9.324e+04,6.903e+03,1.310e+05
178.0,2.532e+04,6.977e+04,5.127e+03,1.002e+05
179.6,2.031e+04,5.000e+04,3.831e+03,7.414e+04
181.2,1.572e+04,3.449e+04,3.280e+03,5.349e+04
182.8,1.463e+04,3.954e+04,3.975e+03,5.815e+04
184.4,1.530e+04,4.045e+04,3.796e+03,5.954e+04
186.0,1.489e+04,3.743e+04,3.484e+03,5.581e+04
187.7,1.486e+04,3.468e+04,3.190e+03,5.273e+04
189.3,1.538e+04,3.591e+04,3.207e+03,5.450e+04
190.9,1.659e+04,4.491e+04,3.889e+03,6.539e+04
192.5,2.026e+04,5.843e+04,4.863e+03,8.356e+04
194.1,2.371e+04,7.356e+04,5.993e+03,1.033e+05
195.8,2.640e+04,8.683e+04,6.869e+03,1.201e+05
197.4,2.860e+04,9.016e+04,7.339e+03,1.261e+05
199.0,2.970e+04,7.708e+04,6.449e+03,1.132e+05
