freq,psd_x,psd_y,psd_z,psd_xyz
162.6,3.138e+04,2.318e+04,2.262e+03,5.681e+04
164.2,2.439e+04,1.604e+04,1.503e+03,4.193e+04
165.8,9.764e+03,1.785e+04,1.084e+03,2.870e+04
167.3,7.337e+03,2.046e+04,9.533e+02,2.875e+04
168.9,1.495e+04,2.644e+04,1.233e+03,4.262e+04
170.5,2.433e+04,3.709e+04,1.715e+03,6.314e+04
172.0,4.614e+04,3.557e+04,1.791e+03,8.350e+04
173.6,5.924e+04,3.001e+04,1.808e+03,9.106e+04
175.2,5.472e+04,2.410e+04,1.623e+03,8.045e+04
176.7,4.008e+04,1.737e+04,1.275e+03,5.872e+04
178.3,2.789e+04,1.280e+04,9.805e+02,4.167e+04
179.8,2.085e+04,1.136e+04,8.765e+02,3.308e+04
181.4,1.980e+04,1.035e+04,8.263e+02,3.098e+04
183.0,2.232e+04,1.078e+04,8.349e+02,3.393e+04
184.5,2.759e+04,1.357e+04,9.193e+02,4.208e+04
186.1,2.775e+04,1.648e+04,9.361e+02,4.517e+04
187.7,2.326e+04,1.725e+04,8.449e+02,4.136e+04
189.2,1.913e+04,1.799e+04,7.854e+02,3.790e+04
190.8,1.605e+04,2.004e+04,8.056e+02,3.690e+04
192.4,1.757e+04,2.358e+04,8.900e+02,4.204e+04
193.9,2.123e+04,2.661e+04,9.765e+02,4.882e+04
195.5,2.234e+04,3.074e+04,1.075e+03,5.415e+04
197.1,2.272e+04,3.548e+04,1.213e+03,5.941e+04
198.6,2.226e+04,4.327e+04,1.420e+03,6.695e+04
