freq,psd_x,psd_y,psd_z,psd_xyz
53.1,2.014e+03,4.200e+04,6.016e+05,6.456e+05
54.6,2.584e+03,2.133e+04,5.727e+05,5.966e+05
56.1,3.372e+03,2.102e+04,6.676e+05,6.920e+05
57.6,4.059e+03,3.636e+04,7.891e+05,8.295e+05
59.1,5.694e+03,6.234e+04,8.114e+05,8.795e+05
60.7,9.424e+03,7.361e+04,6.123e+05,6.954e+05
62.2,1.466e+04,6.864e+04,3.741e+05,4.574e+05
63.7,2.125e+04,6.127e+04,2.489e+05,3.314e+05
65.2,3.027e+04,5.634e+04,2.362e+05,3.228e+05
66.7,4.277e+04,6.115e+04,3.113e+05,4.153e+05
68.2,6.310e+04,8.738e+04,4.845e+05,6.350e+05
69.8,8.514e+04,1.260e+05,6.666e+05,8.776e+05
71.3,9.848e+04,1.557e+05,7.391e+05,9.933e+05
72.8,1.028e+05,1.737e+05,7.409e+05,1.017e+06
74.3,7.981e+04,1.580e+05,5.985e+05,8.364e+05
75.8,5.325e+04,1.455e+05,4.875e+05,6.862e+05
77.3,3.433e+04,1.460e+05,4.500e+05,6.303e+05
78.9,2.196e+04,1.356e+05,3.859e+05,5.434e+05
80.4,1.114e+04,1.198e+05,3.135e+05,4.444e+05
81.9,5.329e+03,1.060e+05,2.547e+05,3.660e+05
83.4,3.390e+03,9.524e+04,2.112e+05,3.098e+05
84.9,3.634e+03,8.756e+04,1.814e+05,2.726e+05
86.4,4.098e+03,8.217e+04,1.596e+05,2.459e+05
88.0,4.312e+03,7.718e+04,1.411e+05,2.226e+05
89.5,4.235e+03,7.423e+04,1.291e+05,2.075e+05
91.0,4.024e+03,7.110e+04,1.202e+05,1.954e+05
92.5,3.936e+03,6.464e+04,1.089e+05,1.775e+05
94.0,3.808e+03,5.704e+04,9.894e+04,1.598e+05
95.5,3.559e+03,5.258e+04,9.416e+04,1.503e+05
97.1,3.160e+03,4.993e+04,9.169e+04,1.448e+05
98.6,2.656e+03,4.484e+04,8.488e+04,1.324e+05
100.1,2.306e+03,4.151e+04,7.888e+04,1.227e+05
101.6,1.919e+03,3.784e+04,6.913e+04,1.089e+05
103.1,1.418e+03,3.015e+04,5.333e+04,8.490e+04
104.6,1.003e+03,2.382e+04,4.182e+04,6.665e+04
106.2,6.900e+02,2.065e+04,3.668e+04,5.802e+04
107.7,5.846e+02,1.755e+04,3.145e+04,4.959e+04
109.2,6.884e+02,1.456e+04,2.647e+04,4.172e+04
110.7,9.722e+02,1.335e+04,2.573e+04,4.004e+04
112.2,1.368e+03,1.246e+04,2.660e+04,4.043e+04
113.7,1.798e+03,1.035e+04,2.403e+04,3.617e+04
115.3,2.349e+03,8.967e+03,2.297e+04,3.429e+04
116.8,2.957e+03,7.810e+03,2.264e+04,3.340e+04
118.3,3.727e+03,6.898e+03,2.251e+04,3.313e+04
119.8,4.415e+03,6.050e+03,2.058e+04,3.105e+04
121.3,4.381e+03,3.877e+03,1.278e+04,2.104e+04
122.8,4.294e+03,3.054e+03,9.318e+03,1.667e+04
124.3,5.070e+03,3.660e+03,1.079e+04,1.952e+04
125.9,6.753e+03,4.380e+03,1.226e+04,2.339e+04
127.4,8.122e+03,5.068e+03,1.333e+04,2.652e+04
128.9,1.035e+04,5.980e+03,1.472e+04,3.106e+04
130.4,1.247e+04,6.607e+03,1.549e+04,3.457e+04
131.9,1.506e+04,7.311e+03,1.595e+04,3.832e+04
133.4,1.694e+04,6.167e+03,1.164e+04,3.475e+04
135.0,1.892e+04,4.999e+03,8.075e+03,3.200e+04
136.5,2.109e+04,4.530e+03,6.964e+03,3.258e+04
138.0,2.236e+04,3.737e+03,5.535e+03,3.164e+04
139.5,2.436e+04,3.288e+03,4.875e+03,3.252e+04
141.0,2.334e+04,2.854e+03,4.686e+03,3.088e+04
142.5,2.022e+04,2.493e+03,4.584e+03,2.729e+04
144.1,2.085e+04,2.568e+03,4.982e+03,2.840e+04
145.6,1.528e+04,1.652e+03,4.153e+03,2.108e+04
147.1,1.108e+04,1.186e+03,4.521e+03,1.679e+04
148.6,9.181e+03,1.317e+03,7.158e+03,1.766e+04
150.1,9.039e+03,1.795e+03,1.008e+04,2.091e+04
151.6,9.250e+03,2.263e+03,1.228e+04,2.379e+04
153.2,8.761e+03,2.458e+03,1.257e+04,2.379e+04
154.7,8.700e+03,2.404e+03,1.168e+04,2.278e+04
156.2,7.564e+03,2.309e+03,1.181e+04,2.168e+04
157.7,4.539e+03,3.045e+03,1.268e+04,2.026e+04
159.2,3.632e+03,4.260e+03,1.381e+04,2.170e+04
160.7,3.728e+03,5.731e+03,1.547e+04,2.493e+04
162.3,5.885e+03,6.842e+03,1.434e+04,2.706e+04
163.8,1.325e+04,7.747e+03,1.451e+04,3.551e+04
165.3,2.073e+04,6.955e+03,1.517e+04,4.285e+04
166.8,2.226e+04,5.518e+03,1.821e+04,4.599e+04
168.3,2.580e+04,5.709e+03,2.409e+04,5.560e+04
169.8,3.583e+04,6.705e+03,2.681e+04,6.934e+04
171.4,4.966e+04,6.867e+03,2.633e+04,8.286e+04
172.9,6.373e+04,6.310e+03,2.942e+04,9.946e+04
174.4,6.200e+04,5.037e+03,3.285e+04,9.989e+04
175.9,3.887e+04,4.660e+03,3.020e+04,7.373e+04
177.4,2.144e+04,3.952e+03,2.049e+04,4.588e+04
178.9,1.818e+04,3.128e+03,1.532e+04,3.663e+04
180.5,2.200e+04,3.744e+03,1.887e+04,4.462e+04
182.0,2.255e+04,4.313e+03,1.791e+04,4.477e+04
183.5,2.751e+04,5.707e+03,1.753e+04,5.075e+04
185.0,2.938e+04,6.925e+03,1.712e+04,5.343e+04
186.5,2.685e+04,7.472e+03,1.538e+04,4.971e+04
188.0,2.209e+04,7.180e+03,1.260e+04,4.187e+04
189.6,1.711e+04,6.983e+03,1.045e+04,3.454e+04
191.1,1.474e+04,1.077e+04,1.170e+04,3.722e+04
192.6,1.599e+04,1.471e+04,1.238e+04,4.307e+04
194.1,1.538e+04,1.338e+04,9.365e+03,3.812e+04
195.6,1.367e+04,1.328e+04,7.749e+03,3.469e+04
197.1,1.284e+04,1.199e+04,6.443e+03,3.128e+04
198.7,1.339e+04,1.119e+04,5.486e+03,3.007e+04
